"wir_id","incident_date","species","confirmed_category","behavior_observed","incident_status","county_name","latitude","longitude"
"WIR-2018-002306","8/24/2018 0:00","Black Bear","Depredation","I don't like to have animals destroyed, but this bear actually got through a six foot privacy gate and the door to my bedroom / storage room at our family vacation home in Portola, California, Plumas County.  In addition to our family home we also have 4 other rentals on the property, which are all occupied by renters/children, and pets.  I have never had a bear actually enter one of my homes before.  I had just, on Monday night, slept in the same room that the bear broke into.  Had I been there when he did, I would have freaked out.  I am worried that he will come back and do it again.  Like I said, he managed to get through both a gate and a door, dumped over a metal shelf and proceeded to eat the food storage (canned, boxes, and bags) items that were there.  What he didn't eat, he took out in the driveway.  (I have a video and photos that I can show you.)","Active","Plumas",39.8192105,"-120.4373738"
"WIR-2018-002303","8/18/2018 0:00","Black Bear","Depredation","Damage multiple fruit trees by ripping off branches.","Active","Lassen",40.3647326,"-120.6682097"
"WIR-2018-002299","8/15/2018 0:00","Black Bear","Depredation","Bear killed a goat in the R/P's pasture.  Bear has returned to feed on the carcass and has since been attempting to kill other goats in the pasture.","Closed","Humboldt",40.6254693,"-124.1907445"
"WIR-2018-002294","8/21/2018 0:00","Black Bear","General Nuisance","Possible den making within 10 feet of bedroom.","New","Butte",39.7648953,"-121.5760313"
"WIR-2018-002283","8/23/2018 0:00","Black Bear","Depredation","Over the span of two weeks bear has come to vineyard nightly to eat grapes. Bear has damaged fence in 4 locations.","Closed","Lake",38.8623761,"-122.5638751"
"WIR-2018-002281","8/21/2018 0:00","Black Bear","Depredation","R/P stated that a young bear broke into a chicken coop and killed approximately four chickens and the neighbors chickens also destroyed the chicken coop.Depredation Permit # 01083 was issued by Warden Hickey on 08/21/18 and the bear was taken on 08/22/18. According to R/P, bear ran off into brush after being shot and no carcass has been found. Bear did not return as of 08/23/18. No further action taken.","Closed","San Luis Obispo",35.2994757,"-120.4028216"
"WIR-2018-002280","8/19/2018 0:00","Black Bear","Depredation","Bear killd cow","Active","Tuolumne",38.1677391,"-120.0185512"
"WIR-2018-002279","8/22/2018 0:00","Black Bear","General Nuisance","Trash is being knocked over and gone through. Evidence of the bear has been noticed in tracks all around the property.","Closed","Tulare",36.0490244,"-118.8590938"
"WIR-2018-002277","8/20/2018 0:00","Black Bear","General Nuisance","Bear and cub were in Rp garage looking for food... Rp scared the bear out of garage and then shut garage. The bears came back and were standing looking through her house windows. Rp keeps all trash in locked garage.","New","Mariposa",37.5056728,"-119.8103628"
"WIR-2018-002273","8/21/2018 0:00","Black Bear","Depredation","Bear broke through screen in window and entered home last night, knocked-over refrigerator.  RP contacted me three days ago reporting damage to peach trees concern of habituated bears.","Active","San Bernardino",34.0334785,"-116.942377"
"WIR-2018-002271","8/22/2018 0:00","Black Bear","Depredation","Bear visited property on 16-17th. Returned on Aug 21 and killed 4 chickens. Returned Aug 22 and charged at landowner with kids. Landowner fired 3 shots over bear to scare it off. Bear seems emaciated, sick or injured.","New","Plumas",39.8279329,"-120.4220575"
"WIR-2018-002261","8/8/2018 0:00","Black Bear","Depredation","I was walking my dog & a bear was on my neighbor’s deck.  I yelled, tried to look large, the dog barked & I blew an air horn. The bear began to come towards us instead of running away. I blew the air horn again and backed away. Other neighbor’s came out Into the street. We spoke then walked back to  shine the light  where the bear had been. It was gone. The next morning the house had broken into and the kicked in door was right where the bear had been standing. Later I realized he may have came towards me & my dog instead of fleeing when I yelled, blasted the air horn twice & my big dog barked was because we were threatening his food source inside the house.  I asked the neighbor’s cleaning up the mess to call the sheriff & report the break-in. They had already called the homeowners.","Closed","Placer",39.0778966,"-120.1584884"
"WIR-2018-002260","8/1/2018 0:00","Black Bear","Depredation","Neighbor’s house break-in after the fact. Door lock mechanism torn off door as well as hinges. House wide open with debris inside & out - garbage, glass, cupboards and refrigerator ransacked/damaged, and bear feces.GAS STOVE BURNER ON HIGH with food packaging and debris on stovetop!  I turned stove off, closed the refrigerator, called the Sheriff & waited until he arrived. Called & emailed the owners. Another neighbor spoke to the Overaa family.","Closed","Placer",39.0773636,"-120.1567933"
"WIR-2018-002258","8/20/2018 0:00","Black Bear","Depredation","Bear damaged multiple fruit trees in yard.","Active","Tulare",36.0972331,"-118.8373707"
"WIR-2018-002254","8/18/2018 0:00","Black Bear","Depredation","Bear broke through locked door of barn used as country store, destroyed glass display cases and broke jars of jam for sale.","Active","San Bernardino",34.0334429,"-116.9424199"
"WIR-2018-002250","8/21/2018 0:00","Black Bear","Potential Human Conflict","RP is HOA Manager.  Back in March this bear showed up in this community.  Since then, the bear is not only getting bigger, it is in the neighborhood more regularly and is a ""nuisance"".  He is getting into trash cans, getting into pools, etc and the residents are getting more concerned about their safety.","Closed","Los Angeles",34.1388392,"-117.7773592"
"WIR-2018-002245","8/18/2018 0:00","Black Bear","General Nuisance","Bear is getting into the neighbors garbage and bringing into RP's back yard and eating the garbage and broke the fence.","New","Butte",39.7999655,"-121.6042782"
"WIR-2018-002232","8/19/2018 0:00","Black Bear","General Nuisance","we have had a bear rip apart our garbage now more than one night it has gotten into my husbands truck bed to get a bag it has climbed over a fence to get to my garbage after we moved it we have a tether on my garbage can it has bit my garbage can and pried open the lid we have teeth marks in the can it leaves a trail of garbage all down my hillside","New","Humboldt",40.723105,"-124.1975593"
"WIR-2018-002228","8/20/2018 0:00","Black Bear","Depredation","Second attack on coop in fenced yard.","Active","Placer",39.1939912,"-120.8324556"
"WIR-2018-002227","8/20/2018 0:00","Black Bear","Depredation","Second attack on coop in fenced yard.","Closed","Placer",39.1937917,"-120.8325414"
"WIR-2018-002225","8/20/2018 0:00","Black Bear","Depredation","Bear ripped siding off outside of house.","Active","Amador",38.4808008,"-120.597765"
"WIR-2018-002222","8/19/2018 0:00","Black Bear","Depredation","bear broke into garage and home","Active","El Dorado",38.8699133,"-120.9618525"
"WIR-2018-002218","8/18/2018 0:00","Black Bear","Potential Human Conflict","RP called to notify CDFW that she and another person saw a black bear at Blue Sky Ecological Reserve when they were hiking there at dusk. She stated that she is absolutely positive of what she saw. The animal was up in a tree when they first saw it about 30 yards from them (they were about 2 miles into the reserve on a designated trail). The animal then came down from the tree and began walking in their direction. When it stood up on its hind legs, she and her hiking partner took this as an aggressive behavior and began to run back to the trail head. The animal never ran at them, she did not see a tag or collar, and neither of them were able to get photos.","Active","San Diego",33.0173036,"-117.0248828"
"WIR-2018-002217","8/18/2018 0:00","Black Bear","Depredation","On 08/18/18 at approximately 0800 hours, I received a call regarding a large black bear had broken into a sheep pen during the early hours and killed and eaten a large female sheep.  The owner is concerned it will come back and kill the remaining sheep on her property. On 08/18/18 at approximately 1130 hours, I conducted a site visit at 2751 Clear Creek Road, Quincy.  Upon my arrival,  I was contacted by Dan and Peggy Lambach who expressed their concerns of their dead sheep.  Peggy was fearing that the bear would return and kill the remaining sheep on the property.  She currently has secured the sheep in a differnt pen with electric fencing.  She is requesting a depredation permit to remove one black bear.  Due to the loss of her sheep, I issued a depredation permit to remove one black bear.  Several hundred yards a way adjacent to the Lambach property,  several calves have been killed by a large black bear.","New","Plumas",39.9525015,"-120.9002209"
"WIR-2018-002216","8/15/2018 0:00","Black Bear","Depredation","On 08/15/18 at approximately 0830 hours, I was contacted by Todd York, owner and operator of a cattle ranch near Taylorsville.  Todd York had reported that he had lost two calves and 15 chickens to a large black bear. At 1300 hours, I conducted a site visit on the property and observed a small young calf approximately three weeks old dead.  The body was mostly consumed by a bear and ravens.  Bear scat and bear was observed around and on the body of the calf.  I also observed a chicken coop which had damage from what appeared to be a bear.  Bear hair was also seen on the chicken wire. Due to the loss of two calves and chickens, Todd York is requesting a depredation permit to remove one black bear.  Due to the loss of livestock, I issued one permit to remove one bear.  Todd York is requesting assistance from USDA, Bill Watkins, to help remove the bear.","New","Plumas",40.0770117,"-120.8425515"
